HD i7 5550U,ATI Mobility Radeon HD 4330
HD i7 3920XM,AMD Radeon RX 640 Mobile
HD i7 5500U,Sony Playstation Portable GPU 65nm
HD i7 3840QM,NVIDIA Quadro FX 350M
Intel HD Graphics 3000 Mobile,NVIDIA GeForce 6800 XT
HD i7 5557U,NVIDIA GeForce 9300 GS
HD i7 3720QM,AMD Radeon R9 M295X
HD i7 3630QM,NVIDIA Quadro RTX 3000 Mobile Refresh
HD i7 2920XM,NVIDIA Tesla C2070
HD i7 3610QM,ATI All-In-Wonder HD 3650
HD i7 2820QM,AMD Radeon HD 7990
HD i7 2860QM,NVIDIA Quadro RTX 6000 Passive
HD i7 2670QM,AMD Radeon RX 560 Mobile
HD i7 2630QM,ATI ES1000
HD i7 2640M,ATI Mobility Radeon HD 5770
HD i7 2720QM,Intel Xe Arctic Sound
HD i7 2675QM,NVIDIA Quadro RTX 5000
HD i7 3820QM,NVIDIA GeForce 830A
HD i7 2760QM,NVIDIA GeForce GTX 1060 3 GB
HD i7 2620M,ATI Radeon X1550 PCI
Intel GMA 5700M HD,ATI Radeon HD 5870 Mac Edition
Intel GMA 4500M HD,NVIDIA GeForce 920MX
Intel GMA 3650,NVIDIA Quadro K6000
Intel 965 Express Family,NVIDIA GeForce2 MX 200 PCI
Iris Graphics 540 Mobile,AMD Radeon HD 7470A
Intel GMA 3150,AMD Radeon R5 310 OEM
HD Pentium P6000,NVIDIA GeForce 8400 GS PCI
Intel GMA 3600,NVIDIA GeForce GTX TITAN X
Iris Graphics 5100 Mobile,AMD Radeon HD 6430M
HD i7 2617M,NVIDIA GeForce 9800 GTX+
Intel GMA 4500M,NVIDIA Quadro2 MXR
Radeon HD 3100,NVIDIA GeForce 310M
Mobility Radeon HD 3870 x2,NVIDIA GeForce 8600 GTS
Mobility Radeon HD 4870,NVIDIA GeForce GT 220
Mobility Radeon HD 4870 x2,Matrox Parhelia HR256
Radeon HD 6755G2,AMD Radeon HD 6490M Mac Edition
Quadro NVS 510M,Intel UHD Graphics P750
Quadro NVS 300M,NVIDIA GeForce 8400M GT
Quadro NVS 320M,NVIDIA GeForce GTX 1060 6 GB 9Gbps
Quadro NVS 160M,AMD Radeon R7 450 OEM
Radeon HD 8610G,ATI Mobility Radeon HD 5470
Radeon HD 7660G,AMD Radeon HD 6610M
Quadro NVS 150M,NVIDIA GeForce GT 520 OEM
Radeon HD 8650G,AMD Radeon R9 M395X Mac Edition
NVS 5400M,AMD Radeon Pro SSG
GeForce4 Go 488,NVIDIA GeForce GTX 570M
Radeon HD 6380G,ATI Radeon HD 3730
Mobility Radeon 7500 64MB,NVIDIA P106M
GeForce 9800M GTS,NVIDIA GeForce G105M
GeForce 9800M GTX SLI,NVIDIA GRID RTX T10-16
GeForce 9800M GT SLI,NVIDIA GeForce GT 640M
GeForce 9800M GTS SLI,ATI Radeon HD 4550
GeForce 9800M GTX,NVIDIA GeForce GTX 780M
GeForce 9800M GS,ATI Radeon 8500 LE
GeForce 9700M GT,AMD Radeon E6760 MXM
GeForce 9800M GT,AMD FirePro W7100
GeForce 9650M GS,NVIDIA GeForce 6200
GeForce 9700M GTS,NVIDIA Quadro K3000M
GeForce 9600M GT,NVIDIA GeForce GTX 660M Mac Edition
GeForce 9650M GT,NVIDIA GeForce 9600M GT Mac Edition
GeForce 9500M GS,NVIDIA GeForce GTX 275 PhysX Edition
GeForce 9600M GS,AMD Radeon 520 Mobile
GeForce 9500M G,NVIDIA GeForce 710M
GeForce 9300M GS,AMD Radeon HD 8950M
GeForce 9300M G,ATI Radeon Xpress 1150 Mobile IGP
GeForce 9200M GE,AMD Radeon R7 M465
GeForce 9400M,ATI Radeon X1600 XT
GeForce 9500M,NVIDIA ION HX
GeForce 9100M,AMD Radeon RX 6600 XT
GeForce 9200M GS,NVIDIA GeForce 7500 LE
GeForce4 Go 460,ATI Mobility Radeon 9550
GeForce 9400M G,ATI Radeon HD 3300 IGP
GeForce4 Go 440,AMD Radeon HD 8730M
Quadro FX 880M,NVIDIA GeForce GTX 670MX
GeForce4 Go 420,AMD Radeon E8950
Quadro FX 770M,AMD Radeon R4 Mobile Graphics
GeForce4 Go 4200,NVIDIA GeForce GTX 1070 Ti
Quadro FX 3700M,NVIDIA GeForce 6200 LE
Quadro FX 570M,NVIDIA NVS 810
Quadro FX 380M,AMD Radeon Pro 555X
Quadro FX 3800M,NVIDIA Quadro P5200 Max-Q
Quadro FX 360M,NVIDIA GeForce RTX 3050 Mobile
Quadro FX 3600M,AMD Radeon R9 370X
Quadro FX 2800M,AMD Radeon Vega 3 Mobile
Quadro FX 350M,AMD Radeon R7 M265DX
Quadro FX 3500M,NVIDIA Quadro FX Go700
Quadro FX 2500M,AMD Radeon HD 7950M
Quadro FX 1800M,ATI Mobility Radeon HD 5750
Quadro FX 1700M,AMD Radeon Vega 8
Quadro K610M,NVIDIA GRID K1
Quadro FX 1500M,NVIDIA GeForce RTX 3050 Max-Q
Quadro FX 2700M,NVIDIA GeForce G100 OEM
Radeon IGP 320M,AMD Radeon R7 360
Radeon IGP 340M,AMD Radeon R7 M260DX
Quadro K5100M,Intel HD Graphics 4200
Quadro K4000M,NVIDIA GeForce 6200 PCI
Quadro K500M,NVIDIA GeForce MX250
Quadro K5000M,NVIDIA GeForce4 MX 4000 Rev. 2
Quadro K3000M,NVIDIA GeForce Go 6400
Quadro K2000M,NVIDIA Quadro K2100M
Quadro 5010M,NVIDIA GeForce 945M
Quadro K1100M,NVIDIA GeForce 6800
Quadro K3100M,NVIDIA Quadro FX 1800M
Quadro K1000M,NVIDIA Tesla K40st
Quadro 4000M,XGI Volari V5 Ultra
Quadro 3000M,NVIDIA RTX A4000
Quadro 2000M,NVIDIA GeForce GT 130M
Quadro FX 1600M,AMD Radeon Vega 11 Embedded
Quadro 5000M,NVIDIA GeForce FX 5900 ZT
NVS 5200M,NVIDIA GeForce RTX 3070 Ti
Quadro 1000M,Intel GMA 3100
NVS 5100M,NVIDIA GeForce 8600 GT
NVS 4200M,Intel Iris Pro Graphics P580
NVS 3100M,ATI FireGL 9800 X2-256T
Quadro NVS 140M 256MB GDDR3,NVIDIA GeForce 945A
Quadro NVS 140M 128MB GDDR2,NVIDIA Quadro Plex 2200 S4
NVS 2100M,ATI Mobility Radeon X2300
Quadro NVS 135M,NVIDIA GeForce RTX 2080 Max-Q
Quadro NVS 130M,AMD Radeon HD 7670 OEM
Quadro NVS 120M,Matrox Millennium G550 PCIe
Radeon R7 8800P,AMD Radeon Pro 5700 XT
Quadro NVS 110M,NVIDIA GeForce 7300 LE
Radeon R7 7500,ATI FirePro V9800
Radeon R6 7350B,AMD Radeon R5 435 OEM
Radeon R5 7410,NVIDIA Quadro RTX 4000
Radeon R6 7400P,NVIDIA GeForce 7950 GT AGP
Radeon R6 8700P,Intel Iris Plus Graphics 640
Radeon R6 7300,ATI Radeon X800 XT
Radeon R5 7200P,AMD Radeon HD 6350
Radeon R6 6700T,AMD Radeon HD 6870
Radeon R5 7100,Intel UHD Graphics 600
Radeon R5 7150B,ATI Radeon X1700 FSC
Radeon R5 6410,NVIDIA GeForce 615
Radeon R3 6210,NVIDIA Switch GPU 16nm
Radeon R4 7000,ATI FireGL V3100
Radeon R4 7310,AMD Radeon R9 M270X
Radeon R2 6110,ATI Radeon X550 XTX
Radeon R2 6200T,AMD Radeon RX 560 896SP
Radeon R4 7050B,AMD Radeon HD 8350G IGP
Radeon R4 6310,ATI Radeon X300 LE
Radeon R3 6400T,AMD Radeon HD 8990 OEM
Radeon R2 6010,NVIDIA GeForce GTX 560 Ti X2
Radeon R8 M365DX,NVIDIA GeForce FX Go5200
Radeon HD 8650G + HD 8670M Dual,AMD Radeon Pro 5700
Radeon HD 8650G + HD 8570M Dual,AMD Radeon HD 8550G IGP
Radeon HD 8610G + HD 8670M Dual,NVIDIA GeForce 810M
Radeon HD 8550G + HD 8750M Dual,AMD Radeon HD 6550A
Radeon HD 8550G + HD 8670M Dual,AMD Radeon HD 6530
Radeon HD 7660G + HD 7670M Dual,ATI Radeon 9800 PRO
Radeon HD 7640G + HD 7670M Dual,AMD FirePro W4100
Radeon HD 8210G + HD 8570M Dual,ATI Radeon X550 HyperMemory
Radeon HD 7640G + HD 7470M Dual,AMD Radeon RX Vega 11
Radeon HD 7640G + HD 7610M Dual,AMD Radeon RX 550 512SP
Radeon HD 6740G2,NVIDIA GeForce GTX 1080
Radeon HD 7520G + HD 7670M Dual,AMD Radeon R9 M380
Radeon HD 6620G + HD 7690M Dual,ATI Mobility Radeon HD 2400 XT Mac Edition
Radeon HD 6620G + HD 7450M Dual,AMD Radeon Pro WX 7100
Radeon HD 6520G + HD 7670M Dual,NVIDIA GeForce GTX 760
Radeon HD 6640G2,NVIDIA GRID K160Q
Radeon HD 6720G2,NVIDIA Tesla M2070
Radeon HD 6645G2,ATI Radeon E4690 PCIe
Radeon HD 6620G,ATI Mobility Radeon HD 2400 XT
Radeon HD 6545G2,NVIDIA GeForce GTX TITAN BLACK
Radeon HD 6515G2,ATI Radeon X1950 XT AGP
Radeon HD 6540G2,AMD Radeon HD 7400G IGP
Radeon HD 7640G,NVIDIA Quadro P5000
Radeon HD 6520G,NVIDIA GeForce GT 740 OEM
Radeon HD 7620G,ATI Radeon X600
Radeon HD 7600G,AMD Radeon Pro W5300M
Radeon HD 7400G,ATI Radeon X800 PRO
Radeon HD 7500G,Intel Xeon Phi 3120A
Radeon HD 8550G,AMD Radeon HD 7560D IGP
Radeon HD 8510G,NVIDIA GeForce 9400M G
Radeon HD 7520G,ATI Radeon 9500
Radeon HD 7420G,ATI Radeon Xpress 1200 Mobile IGP
Radeon HD 8350G,AMD Radeon R9 M265X
Radeon HD 8450G,NVIDIA GeForce GTS 450 Rev. 3
Mobility Radeon HD 4860,NVIDIA Quadro FX 4000
Mobility Radeon HD 4830,AMD Radeon R7 360 896SP
Radeon HD 6480G,NVIDIA GeForce 8800 Ultra
Mobility Radeon HD 4670 1GB,Matrox M9125 PCIe x16
Mobility Radeon HD 4550,AMD Radeon HD 7690M XT Rebrand
Mobility Radeon HD 4650,NVIDIA GeForce 8800 GTX
Mobility Radeon HD 4850,NVIDIA GeForce 6800 GT DDL
Mobility Radeon HD 4530,ATI Radeon 9000 PRO Mac Edition
Mobility FireGL V5700,Intel Iris Pro Graphics 580
Mobility Radeon HD 4570,AMD Radeon Pro WX 4150 Mobile
Mobility Radeon HD 4670 512MB,AMD Radeon VII
Mobility Radeon HD 4350,NVIDIA Quadro K1200
Mobility FireGL V5250,AMD Radeon Pro V7350X2
Mobility FireGL V5200,AMD Radeon R5 A335
Mobility FireGL T2,NVIDIA GeForce2 Go 200
FirePro M7820,Intel Xeon Phi 5120D
FirePro M8900,ATI Mobility Radeon HD 4870 X2
FirePro M7740,XGI Volari V5 Ultra
FirePro M5950,NVIDIA GeForce 7050 SE + nForce 630a
FirePro W4170M,NVIDIA GeForce GT 740
FirePro M5800 1GB DDR3,NVIDIA Quadro K5000
FirePro M6100,NVIDIA GeForce MX150
FirePro M5100,NVIDIA GeForce 9200M
FirePro M4000,ATI Mobility Radeon X1900
Mobility FireGL V3200,AMD Radeon R7 360E
Mobility Radeon HD 4330,NVIDIA GeForce 6800 LE
Mobility Radeon 9600 Series,AMD Radeon HD 6750
FirePro M3900,AMD Radeon R5 430 OEM
Mobility Radeon 9200,AMD Radeon R9 260 OEM
Mobility Radeon 9700 Series,NVIDIA GeForce 930M
Mobility Radeon HD 4250,NVIDIA GeForce FX 5600 XT
Mobility Radeon HD 4270,AMD Radeon Graphics 512SP
Mobility Radeon HD 4200,NVIDIA Quadro K5100M
Mobility Radeon HD 2600 XT,ATI Mobility Radeon X300 IGP
Mobility Radeon 9000 64MB,AMD Radeon Pro 580
Mobility Radeon HD 2600,NVIDIA GeForce 310 OEM
Mobility Radeon HD 2700,NVIDIA GeForce 940MX
Mobility Radeon HD 2300,NVIDIA RTX A6000
Mobility Radeon HD 2400 XT,Intel Iris Plus Graphics G4
Mobility Radeon HD 3870,ATI Mobility Radeon X2300 HD
Mobility Radeon HD 3670,NVIDIA GeForce 8600 GTS Mac Edition
Mobility Radeon HD 3650,NVIDIA GeForce 9500M G
Mobility Radeon HD 2400,ATI Radeon X800 SE
Mobility Radeon HD 3850,AMD FirePro M4100
Mobility Radeon HD 3470,AMD Radeon HD 7610M
Mobility Radeon HD 3200,NVIDIA GeForce Go 7400
Mobility Radeon HD 3430,ATI Mobility Radeon X1600
Mobility Radeon HD 3450,ATI FirePro V8750
Mobility Radeon HD 3410,NVIDIA Tesla C2050
GeForce 7150M nForce 630M,AMD Radeon HD 7350 OEM PCI
GeForce 8800M GTX,AMD Radeon RX 470 Mobile
GeForce 8800M GTX SLI,AMD Radeon HD 6770 Green Edition
GeForce 8800M GTS,NVIDIA Quadro P620 Mobile
GeForce Go 6800 ultra,NVIDIA GeForce 8800 GTS 512
GeForce GTX 880M 8GB,AMD Radeon HD 8510G IGP
GeForce Go 7900 GTX,NVIDIA Quadro M3000M
GeForce Go 7200,NVIDIA Tesla S1075
GeForce Go 7800 GTX,NVIDIA GeForce FX Go5200 NPB 32M
GeForce Go 7950 GTX,NVIDIA Quadro K5200
GeForce GTX 880M SLI,NVIDIA GeForce 710A
GeForce GTX 485M SLI,AMD Radeon E9260 PCIe
GeForce GTX 880M 4GB,NVIDIA GeForce 8300
GeForce Go 7900 GS,ATI Radeon X1650 XT
GeForce GTS 160M,NVIDIA GeForce 6600 AGP
GeForce GTX 580M SLI,NVIDIA GeForce 710A
GeForce GTX 560M SLI,ATI Mobility Radeon X600
GeForce GTX 570M,Intel UHD Graphics
GeForce GT 555M 3GB,NVIDIA Quadro FX 5600 Mac Edition
GeForce GTX 580M,ATI Radeon X1050 AGP
GeForce GT 555M v2,AMD FireStream 9170
GeForce GTX 560M,NVIDIA GeForce GTX 960 OEM
GeForce GT 555M v3,ATI Radeon HD 2600 XT X2
GeForce GT 550M 2GB,NVIDIA GRID RTX T10-8
GeForce GT 540M,NVIDIA GeForce GTX 1050 Mobile
GeForce GT 555M,NVIDIA GeForce RTX 3080 Max-Q
GeForce GT 540M 2GB,NVIDIA GeForce GTX 1650 Max-Q
GeForce GT 550M,Intel HD Graphics 3000
GeForce GT 525M,ATI Mobility Radeon HD 2400
GeForce GT 525M 2GB,NVIDIA GeForce GT 525M
GeForce GT 520M v2,Sony Playstation 2 GPU 90nm
GeForce GT 520M,AMD Radeon HD 7660D IGP
GeForce GTX 280M,NVIDIA GeForce GT 610 PCI
GeForce GTX 285M,ATI Radeon HD 3850 AGP
GeForce GT 520MX,NVIDIA GeForce GTX 750 GM206
GeForce GTX 260M,ATI FirePro V5700
GeForce GTX 260M SLI,ATI Mobility FireGL V5725
GeForce GTS 260M,Intel Iris Pro Graphics P580
GeForce GTS 250M,Intel UHD Graphics
GeForce GTX 280M SLI,NVIDIA GeForce GTX 680MX Mac Edition
GeForce GTX 1070M,ATI All-In-Wonder Radeon 7500 VE
GeForce GTX 1050M Ti 4GB,NVIDIA GRID A100A
GeForce GT 240M,NVIDIA GeForce RTX 2070 Max-Q
GeForce GTX 1080 Ti Mobile,ATI Radeon HD 4350
GeForce GTX 1050M,3dfx Voodoo4-2 4200 PCI 16 MB
GeForce G 210M,AMD Radeon HD 6570 OEM
GeForce GT 230M,NVIDIA GeForce4 MX 440-SE
GeForce GTX 1060M,AMD Radeon R7 240 OEM
GeForce GTX 285M SLI,ATI FireGL V7350
GeForce GT 130M,ATI Radeon HD 5870 Eyefinity 6
GeForce GTS 150M,NVIDIA GeForce2 MX DH Pro TV
GeForce G 205M,AMD FirePro D700
GeForce GT 220M,NVIDIA GeForce 9100M G mGPU Intel
GeForce G 103M,ATI Radeon 9600
GeForce G 105M,NVIDIA GeForce GTX 260M
GeForce G 102M,AMD Radeon 550X 640SP
GeForce GT 120M,AMD Radeon R9 M470
GeForce GTX 485M,Intel Aubrey Isle
GeForce GTX 480M,ATI Radeon HD 3570
GeForce GTX 480M SLI,AMD Radeon E9174 MXM
GeForce GTX 470M SLI,NVIDIA GeForce 9700M GT
GeForce GTX 470M,AMD Radeon RX 6600
GeForce GT 445M v2,ATI Radeon HD 2900 XTX
GeForce G 110M,AMD Radeon Pro 5500 XT
GeForce GT 445M,AMD Radeon RX 480 Mobile
GeForce GTX 460M SLI,ATI Mobility Radeon 9600
GeForce GT 435M v2,ATI Radeon HD 5450 PCI
GeForce GT 435M,Intel UHD Graphics G7
GeForce GT 425M,NVIDIA GeForce GTX 980M
GeForce GTX 460M,ATI Radeon X850 XT Platinum
GeForce GTX 870M 6GB,NVIDIA GeForce GT 330M Mac Edition
GeForce GTX 1080M,ATI FirePro RG220
GeForce 410M,NVIDIA GeForce2 MX
GeForce GT 420M,ATI Radeon X1950 CrossFire Edition
GeForce GT 415M,NVIDIA TITAN V
GeForce GTX 860M 4GB,NVIDIA GeForce GTS 150 OEM
Geforce 405M,ATI Radeon HD 2400 XT
GeForce GTX 850M v2 2GB,NVIDIA GeForce RTX 2070
GeForce GTX 850M 4GB,NVIDIA GeForce GTX 780 Rev. 2
GeForce GTX 860M 2GB SLI,AMD FirePro D300
GeForce 840M 4GB,NVIDIA GeForce 825M
GeForce GTS 360M,NVIDIA P104-101
GeForce 820M 2GB,NVIDIA GeForce 720A
GeForce GTS 350M,AMD Radeon R6 M335DX
GeForce GT 335M,NVIDIA GeForce 705M
GeForce 840M 2GB,NVIDIA GeForce GTX 555 OEM
GeForce GT 330M,ATI FireGL 9600 T2-64S
GeForce GT 325M,AMD Radeon HD 6990M
GeForce 825M 2GB,NVIDIA GeForce 7300 GT Mac Edition
GeForce 320M,ATI All-In-Wonder 9700 PRO
GeForce GT 320M,NVIDIA GeForce 210 Rev. 2
GeForce GTX 850M 2GB,Matrox Millennium G450 LP
GeForce 310M,AMD Radeon RX 550
GeForce 315M,AMD Radeon HD 8970M
GeForce GTX 870M 3GB,ATI Mobility Radeon 7500
GeForce 820M 1GB,ATI Radeon DDR VIVO OEM
GeForce 305M,AMD Radeon HD 8410G IGP
GeForce GTX 675MX Mac Edition,AMD Radeon R9 Nano
GeForce GTX 680M,NVIDIA GeForce 8800 GS Mac Edition
GeForce GTX 675MX,AMD Radeon RX 460 1024SP
GeForce GTX 680MX,NVIDIA GeForce GT 720
GeForce GTX 680M SLI,NVIDIA GeForce 7200 GS
GeForce GTX 675M,AMD Radeon RX 6800 XT
GeForce GTX 675M SLI,AMD Radeon HD 7470M
GeForce GTX 860M 2GB,NVIDIA GeForce GT 620 OEM
GeForce GTX 670MX SLI,ATI Radeon X1300 PRO
GeForce 310M v2,NVIDIA GeForce2 MX PCI
GeForce GTX 670M,NVIDIA GeForce 7300 SE
GeForce GTX 670M 3GB,NVIDIA GeForce 6800 GT Dual
GeForce GTX 670MX,AMD FirePro W2100
GeForce GTX 660M,NVIDIA Quadro4 750 XGL
GeForce GT 650M v2 SLI,NVIDIA GeForce 6200 SE TurboCache
GeForce GT 650M Mac 1GB Edition,AMD Radeon RX 6700 XT
GeForce GT 645M,NVIDIA GeForce 9500M GS
GeForce GT 640M LE v2,AMD FirePro S10000
GeForce GT 640M LE,NVIDIA GeForce 705A
GeForce GT 650M,NVIDIA GeForce Go 6250
GeForce GT 640M,NVIDIA Quadro P4200 Mobile
GeForce GT 635M v3,NVIDIA GeForce2 Go
GeForce GT 635M v2,Intel HD Graphics
GeForce GT 630M,ATI FirePro V4800
GeForce GT 625M,NVIDIA GeForce GTX 280
GeForce GT 620M v2,ATI FirePro 2450 Multi-View PCIe x1
GeForce GT 630M v3,NVIDIA GeForce RTX 3080 Mobile
GeForce GT 620M,XGI Volari Duo V8 Ultra
GeForce 610M v5,NVIDIA Quadro FX 380 LP
GeForce GT 630M v2,AMD Radeon R9 M385
GeForce 830M 2GB,ATI FirePro V8700
GeForce 610M v4,ATI Radeon X1600 PRO
GeForce 610M v3,NVIDIA GeForce RTX 3090
GeForce 610M v2,AMD FirePro W9100
GeForce GTX 780M SLI,NVIDIA GeForce 7800 GTX
GeForce GTX 780M,NVIDIA Tesla M2070-Q
GeForce GTX 770M SLI,NVIDIA Tesla X2090
GeForce GTX 770M,NVIDIA GeForce GT 720A
GeForce GT 635M,ATI Mobility Radeon X700
GeForce GTX 765M SLI,NVIDIA GeForce GTX 285
GeForce GTX 775M Mac Edition,AMD Playstation 4 GPU
GeForce GTX 760M SLI,ATI Radeon 9100
GeForce GTX 765M,ATI Radeon Xpress 1200 Mobile IGP
GeForce GT 755M SLI,NVIDIA GeForce GTS 360M
GeForce GTX 760M,AMD Radeon Pro WX 9100
GeForce GT 750M v3,NVIDIA GeForce GT 520M
GeForce GT 750M Mac Edition,AMD Radeon R7 350 OEM
GeForce GT 750M SLI,NVIDIA GeForce FX Go5700
GeForce GT 750M,AMD Radeon HD 7690M
GeForce GT 750M 2GB GDDR5,ATI Radeon 9250
GeForce GT 745M v2,Intel GMA 3000
GeForce GT 740M v2,NVIDIA GeForce RTX 3050 Ti Mobile
GeForce GT 745M,NVIDIA Quadro FX 3700
GeForce GT 755M,NVIDIA GeForce GT 640
GeForce GT 740M 64-bit Edition,NVIDIA GeForce 6200 AGP
GeForce GT 740M,NVIDIA GeForce GTX 260 Core 216 Rev. 2
GeForce GT 730M v2,ATI Radeon HD 5950
GeForce GT 730M,ATI Mobility Radeon HD 540v
GeForce GT 720M 2GB,Matrox Parhelia Precision SDT
GeForce GT 735M,NVIDIA Quadro NVS 280 AGP
GeForce 710M,ATI Radeon HD 4730
GeForce GT 720M,AMD FirePro W4170M
GeForce GT 650M v2,NVIDIA Quadro FX 880M
GeForce GTX 980M 8GB SLI,AMD FirePro M5100
GeForce GTX 980MX 8GB,AMD Radeon HD 7500G IGP
GeForce GTX 980M 8GB,ATI Radeon HD 4250
GeForce GTX 980M 4GB,NVIDIA P102-100
GeForce GTX 970MX 3GB,AMD Radeon HD 6750M
GeForce GTX 970M 6GB SLI,NVIDIA GeForce 6800 GS
GeForce GTX 970M 3GB,ATI All-In-Wonder 9000 PRO
GeForce GTX 970M 6GB,NVIDIA Quadro CX
GeForce GTX 965M 4GB SLI,NVIDIA Tesla M6
GeForce GTX 980 4GB,ATI Mobility Radeon HD 3430
GeForce GTX 960M 4GB,NVIDIA Quadro K610M
GeForce GTX 965M 4GB,AMD Radeon Pro WX Vega M GL
GeForce GTX 960M 2GB,AMD Radeon Pro 580X
GeForce 610M,Sony Playstation 2 GPU 250nm
GeForce GTX 950M v2 2GB,NVIDIA GeForce Go 7200
GeForce 940MX 2GB,NVIDIA A16 PCIe
GeForce 945M 2GB,AMD Radeon R9 M280X
GeForce GTX 950M v2 4GB,ATI Radeon HD 3200 Mobile IGP
GeForce GTX 965M 2GB,NVIDIA GeForce GT 120M
GeForce 705M 1GB,ATI Mobility Radeon HD 4860
GeForce 930MX 2GB,AMD FirePro S9000
GeForce GTX 950M 2GB,AMD Radeon R2 Mobile Graphics
GeForce 940M 2GB,ATI Xbox 360 S GPU
GeForce 920MX 2GB,AMD Radeon HD 8240 Mobile IGP
GeForce 930M 2GB,AMD Radeon RX 5300
GeForce 940M 4GB,AMD Radeon HD 6450 OEM
GeForce 920M 4GB,NVIDIA Quadro P5000 Mobile
GeForce 910M 2GB,NVIDIA Quadro FX 5800
GeForce 920M 2GB,AMD Radeon HD 7650M Rebrand
GeForce Go 7800,NVIDIA Quadro P1000 Mobile
GeForce Go 7700,ATI Radeon 9000 PRO
GeForce Go 7300,ATI Radeon HD 4770
GeForce Go 7600 GT,NVIDIA GeForce 7100 + nForce 630i
GeForce 920M 1GB,NVIDIA GeForce 9300 GS Rev. 2
GeForce Go 7400,NVIDIA GeForce GTX 960 OEM
GeForce Go 6800,NVIDIA GeForce2 Ultra
GeForce Go 6600,NVIDIA GeForce GT 555M
GeForce Go 7600 512MB DDR2,NVIDIA GeForce GTX 560 Ti
GeForce Go 6400,NVIDIA GeForce 205 OEM
GeForce Go 6150,NVIDIA GeForce RTX 2070 Mobile
GeForce Go 6100,NVIDIA GeForce2 Go
GeForce Go 6200,ATI Mobility Radeon X1800 XT
GeForce 8800M GT,NVIDIA GeForce GTX 780 6 GB
GeForce 8800M GS,ATI Mobility Radeon HD 550v
GeForce Go 7600,NVIDIA GeForce MX450 30.5W 10Gbps
GeForce 8700M GT,AMD Radeon R9 M375
GeForce 8700M GT 256MB,ATI Radeon HD 2350 PRO
GeForce 8600M GT 512MB,NVIDIA Quadro K5000M
GeForce 8600M GT,AMD Radeon R9 280
GeForce 8400M GS,AMD Radeon R7 Graphics
GeForce 8600M GS,AMD Radeon HD 8770M
GeForce 8400M G,AMD Playstation 4 Pro GPU
GeForce 7000M/nForce 610M,AMD Radeon R7 M465X
GeForce 8200M G,ATI Radeon X850 CrossFire Edition
GeForce 8400M GT,ATI Radeon Xpress 1100 Mobile IGP
Iris i5 5675C,ATI Radeon HD 2600 XT Mac Edition
HD Xeon E3-1235,AMD FireStream 9250
HD i5 K655,ATI Mobility Radeon HD 5850 Mac Edition
HD Xeon E3-1225,NVIDIA GeForce FX 5900
Intel HD Pentium G620,NVIDIA Quadro 5000M
Intel Media Accelerator HD,AMD FirePro W6170M
Intel GMA X4500,NVIDIA GeForce 6100 + nForce 400
Intel HD Pentium G4520,AMD Radeon HD 6870M
Intel Q45 Express Chipset,ATI Radeon X800 GT AGP
Radeon RX Vega 64 Nano 8GB,NVIDIA GeForce 7800 GS AGP
Radeon RX Vega 64 Liquid 8GB,NVIDIA GeForce GT 555M
Radeon Xpress 1200 Series,NVIDIA GeForce GT 645 OEM
Radeon Sky 900,NVIDIA NVS 2100M
Radeon X850 XT Platinum,AMD Radeon R7 M265DX
Radeon Sky 700,AMD Radeon HD 6550M
Radeon R9 295X2 Crossfire,NVIDIA GeForce GT 520 PCIe x1
Radeon R9 295X2 XFX Hydra 8GB Edition,NVIDIA Quadro NVS 280 PCIe
Radeon R9 295X2,NVIDIA GRID K500
Radeon R9 290X XFX Double Dissipation 8GB Edition,NVIDIA A100 SXM4 40 GB
Radeon Sky 500,NVIDIA Quadro M600M
Radeon R9 Nano 4GB,AMD Radeon R6 M340DX
Radeon R9 290X XFX Core 4GB Edition,AMD Radeon Vega 3
Radeon R9 FURY X 4GB Crossfire,AMD Radeon HD 6230
Radeon Xpress X200,NVIDIA GeForce RTX 2080 SUPER Max-Q
Radeon R9 FURY Sapphire Tri-X 4GB Edition,AMD Radeon RX 580G
Radeon R9 FURY X 4GB,AMD FireStream 9270
Radeon R9 FURY 4GB,NVIDIA GeForce GTX 760 OEM
Radeon R9 390X XFX Double Dissipation Black 8GB Edition,AMD Radeon HD 6380G IGP
Radeon R9 390X PowerColor PCS+ 8GB Edition,AMD Radeon R9 FURY X2
Radeon R9 390X XFX Double Dissipation 8GB Edition,ATI Radeon X800 VE AGP
Radeon R9 390X Sapphire Tri-X 8GB Edition,NVIDIA GeForce2 MX 200 LP
Radeon R9 390X Sapphire Tri-X w/ Back Plate 8GB Edition,ATI Radeon X600 PRO
Radeon R9 390X Sapphire Nitro w/ Back Plate 8GB Edition,NVIDIA GeForce 8200M G mGPU AMD
Radeon R9 390X HIS IceQ X² OC 8GB Edition,NVIDIA GeForce 7300 GT AGP
Radeon R9 390X MSI Gaming 8GB Edition,NVIDIA Quadro FX 500
Radeon R9 390X PowerColor Devil 8GB Edition,NVIDIA GeForce GTX 560 Ti OEM
Radeon R9 390X Gigabyte G1 Gaming 8GB Edition,ATI All-In-Wonder Radeon 8500
Radeon R9 390X Crossfire,NVIDIA GeForce 315 OEM
Radeon R9 390X Asus DirectCU III Strix Gaming OC 8GB Edition,Intel Iris Pro Graphics P6300
Radeon R9 390X Club3D royalQueen OC 8GB Edition,ATI Radeon IGP 330M
